0.png,0.21247708333333334,0.47,0.18666666666666668,0.23666666666666666,2
1.png,0.20062916666666666,0.37666666666666665,0.12666666666666668,0.38333333333333336,2
2.png,0.16576458333333333,0.32,0.09666666666666666,0.3883333333333333,2
3.png,0.14745208333333334,0.31666666666666665,0.11,0.35833333333333334,2
4.png,0.15048125,0.4533333333333333,0.23,0.245,2
5.png,0.1928125,0.5433333333333333,0.2833333333333333,0.25333333333333335,2
6.png,0.17329583333333334,0.42,0.17333333333333334,0.355,2
7.png,0.17697291666666667,0.39666666666666667,0.15,0.385,2
8.png,0.15841875,0.35,0.11666666666666667,0.36833333333333335,2
9.png,0.17520833333333333,0.3566666666666667,0.09666666666666666,0.38,2
10.png,0.17608333333333334,0.46,0.18666666666666668,0.21333333333333335,2
11.png,0.15246458333333332,0.35,0.10333333333333333,0.2916666666666667,2
12.png,0.18089166666666667,0.36,0.1,0.38333333333333336,2
13.png,0.2379,0.42,0.12333333333333334,0.46166666666666667,2
14.png,0.2023,0.39,0.12333333333333334,0.425,2
15.png,0.2190625,0.5033333333333333,0.23333333333333334,0.37833333333333335,2
16.png,0.19196458333333333,0.4533333333333333,0.19666666666666666,0.365,2
17.png,0.15399583333333333,0.41333333333333333,0.18,0.3,2
18.png,0.20048333333333335,0.5516666666666666,0.2916666666666667,0.23833333333333334,2
19.png,0.19014375,0.5433333333333333,0.29333333333333333,0.24,2
20.png,0.21755416666666666,0.49333333333333335,0.23333333333333334,0.36833333333333335,2
21.png,0.19501458333333332,0.35333333333333333,0.10833333333333334,0.41833333333333333,2
22.png,0.20187291666666668,0.36333333333333334,0.12,0.435,2
23.png,0.5243729166666666,0.47333333333333333,0.31666666666666665,0.5233333333333333,3
24.png,0.5342333333333333,0.5066666666666667,0.35,0.37833333333333335,3
25.png,0.5894479166666666,0.6,0.43666666666666665,0.39666666666666667,3
26.png,0.59226875,0.465,0.3016666666666667,0.5316666666666666,3
27.png,0.5665125,0.37666666666666665,0.21333333333333335,0.62,3
28.png,0.5472104166666667,0.3233333333333333,0.16,0.6733333333333333,3
29.png,0.5527833333333333,0.30666666666666664,0.13333333333333333,0.69,3
30.png,0.6065291666666667,0.5333333333333333,0.3466666666666667,0.46166666666666667,3
31.png,0.6184979166666666,0.4166666666666667,0.21666666666666667,0.485,3
32.png,0.5647020833333334,0.43333333333333335,0.25,0.44666666666666666,3
33.png,0.6043145833333333,0.5733333333333334,0.3933333333333333,0.42333333333333334,3
34.png,0.5964979166666666,0.38666666666666666,0.21,0.61,3
35.png,0.6043541666666666,0.44,0.26666666666666666,0.5233333333333333,3
36.png,0.5139666666666667,0.31333333333333335,0.16,0.6816666666666666,3
37.png,0.6051979166666667,0.6233333333333333,0.46,0.37333333333333335,3
38.png,0.5618875,0.6083333333333333,0.45166666666666666,0.38166666666666665,3
39.png,0.5189395833333333,0.38,0.23,0.6166666666666667,3
40.png,0.5208291666666667,0.4033333333333333,0.23,0.38666666666666666,3
41.png,0.624525,0.4066666666666667,0.21666666666666667,0.5,3
42.png,0.47882291666666665,0.4533333333333333,0.2966666666666667,0.36,3
43.png,0.5324020833333334,0.5266666666666666,0.37,0.365,3
44.png,0.38636458333333334,0.42,0.2866666666666667,0.335,3
45.png,0.6683270833333333,0.72,0.545,0.27666666666666667,3
46.png,0.5061729166666666,0.49666666666666665,0.3416666666666667,0.37,3
47.png,0.61865625,0.61,0.44333333333333336,0.38666666666666666,3
48.png,0.60515625,0.45,0.2633333333333333,0.4266666666666667,3
49.png,0.5798145833333334,0.59,0.42,0.4066666666666667,3
50.png,0.43347083333333336,0.35,0.21,0.6183333333333333,3
51.png,0.4818125,0.49666666666666665,0.3466666666666667,0.3616666666666667,3
52.png,0.5441395833333333,0.5566666666666666,0.4033333333333333,0.38,3
53.png,0.49639375,0.5,0.35,0.37,3
54.png,0.5483395833333333,0.56,0.4033333333333333,0.37166666666666665,3
55.png,0.6392375,0.5966666666666667,0.42333333333333334,0.3933333333333333,3
56.png,0.5236541666666666,0.5133333333333333,0.35333333333333333,0.37333333333333335,3
57.png,0.3614833333333333,0.2683333333333333,0.135,0.49666666666666665,3
58.png,0.5743604166666667,0.4066666666666667,0.23666666666666666,0.5666666666666667,3
59.png,0.5467833333333333,0.5333333333333333,0.37,0.395,3
60.png,0.3983833333333333,0.43,0.29,0.335,3
61.png,0.55611875,0.48,0.31333333333333335,0.44,3
62.png,0.5404479166666667,0.4066666666666667,0.23,0.4083333333333333,3
63.png,0.4327520833333333,0.38333333333333336,0.22666666666666666,0.3516666666666667,3
64.png,0.3869458333333333,0.29333333333333333,0.15333333333333332,0.485,3
65.png,0.5916208333333334,0.3933333333333333,0.22666666666666666,0.6033333333333334,3
66.png,0.41070625,0.25333333333333335,0.11666666666666667,0.6383333333333333,3
67.png,0.0016625,0.23666666666666666,0.0,0.0,4
68.png,0.0015333333333333334,0.2783333333333333,0.0,0.0,4
69.png,0.00115,0.27166666666666667,0.0,0.0,4
70.png,0.0007104166666666667,0.5216666666666666,0.0,0.0,4
71.png,0.0008958333333333333,0.6516666666666666,0.0,0.0,4
72.png,0.00001,0.30333333333333334,0.0,0.0,4
73.png,0.000000004,0.26,0.0,0.0,4
74.png,0.000008,0.14666666666666667,0.0,0.0,4
75.png,0.014572916666666666,0.6983333333333334,0.06166666666666667,0.13166666666666665,4
76.png,0.011720833333333333,0.6833333333333333,0.04666666666666667,0.12833333333333333,4
77.png,0.009445833333333334,0.6716666666666666,0.02666666666666667,0.07833333333333334,4
78.png,0.013866666666666666,0.68,0.08,0.10333333333333333,4
79.png,0.009652083333333334,0.6316666666666667,0.03166666666666667,0.05333333333333334,4
80.png,0.0028604166666666665,0.22333333333333333,0.0,0.011666666666666667,4
81.png,0.0033604166666666665,0.24,0.0,0.006666666666666667,4
82.png,0.0015,0.73,0.0,0.0,4
83.png,0.001425,0.7083333333333334,0.0,0.0,4
84.png,0.0017166666666666667,0.705,0.0,0.0,4
85.png,0.0016604166666666666,0.5066666666666667,0.0,0.0,4
86.png,0.00196875,0.235,0.0,0.0,4
