0.png,0.5919479166666667,0.45666666666666667,0.41,0.36833333333333335,3
3.png,0.5631083333333333,0.31,0.25666666666666665,0.6866666666666666,3
8.png,0.66238125,0.665,0.6083333333333333,0.33166666666666667,3
15.png,0.44832916666666667,0.2,0.15666666666666668,0.7966666666666666,3
16.png,0.5079916666666666,0.29,0.25333333333333335,0.695,3
17.png,0.55433125,0.31333333333333335,0.27666666666666667,0.6283333333333333,3
41.png,0.5819916666666667,0.42,0.3433333333333333,0.3883333333333333,3
42.png,0.44547291666666666,0.13333333333333333,0.12,0.6383333333333333,3
43.png,0.42945833333333333,0.33,0.31666666666666665,0.4166666666666667,3
44.png,0.4714333333333333,0.43333333333333335,0.41,0.35833333333333334,3
45.png,0.4713541666666667,0.16666666666666666,0.15666666666666668,0.6816666666666666,3
46.png,0.45324375,0.20666666666666667,0.17333333333333334,0.5533333333333333,3
47.png,0.5248520833333333,0.38333333333333336,0.32666666666666666,0.37166666666666665,3
48.png,0.5646125,0.5033333333333333,0.45,0.37333333333333335,3
49.png,0.5040604166666667,0.18666666666666668,0.15666666666666668,0.7716666666666666,3
51.png,0.58703125,0.57,0.5266666666666666,0.37833333333333335,3
52.png,0.5793875,0.43333333333333335,0.38666666666666666,0.39,3
53.png,0.5538604166666666,0.49333333333333335,0.45666666666666667,0.3616666666666667,3
54.png,0.5027604166666667,0.25333333333333335,0.22333333333333333,0.6483333333333333,3
55.png,0.52309375,0.22,0.18666666666666668,0.7483333333333333,3
56.png,0.45527083333333335,0.17666666666666667,0.15333333333333332,0.6866666666666666,3
57.png,0.47588125,0.23333333333333334,0.19666666666666666,0.6016666666666667,3
58.png,0.47661041666666665,0.3,0.26,0.44166666666666665,3
59.png,0.41333125,0.3,0.2633333333333333,0.3383333333333333,3
60.png,0.43775833333333336,0.41333333333333333,0.37666666666666665,0.305,3
61.png,0.0401375,0.37,0.04666666666666667,0.2733333333333333,4
62.png,0.01945,0.2966666666666667,0.17833333333333334,0.055,4
63.png,0.014414583333333333,0.305,0.07166666666666667,0.04,4
64.png,0.0036958333333333335,0.13333333333333333,0.023333333333333334,0.03666666666666667,4
65.png,0.010341666666666667,0.25,0.11166666666666666,0.025,4
66.png,0.005614583333333333,0.13,0.03666666666666667,0.04833333333333333,4
67.png,0.011064583333333333,0.13666666666666666,0.05333333333333334,0.04666666666666667,4
68.png,0.017791666666666667,0.37166666666666665,0.2783333333333333,0.06,4
69.png,0.02191041666666667,0.10833333333333334,0.08166666666666667,0.11833333333333333,4
70.png,0.012072916666666666,0.105,0.0016666666666666668,0.07,4
71.png,0.0050375,0.13666666666666666,0.03666666666666667,0.025,0
72.png,0.004120833333333333,0.14666666666666667,0.043333333333333335,0.015,0
73.png,0.0165,0.205,0.15166666666666667,0.10333333333333333,0
74.png,0.015872916666666667,0.04,0.03833333333333333,0.03166666666666667,0
75.png,0.020222916666666667,0.02,0.018333333333333333,0.09666666666666666,0
76.png,0.04129791666666666,0.02666666666666667,0.025,0.06166666666666667,0
77.png,0.060885416666666664,0.043333333333333335,0.041666666666666664,0.18166666666666667,0
78.png,0.027214583333333334,0.028333333333333332,0.02666666666666667,0.07666666666666666,0
79.png,0.009725,0.01,0.008333333333333333,0.058333333333333334,0
80.png,0.00715,0.18,0.03666666666666667,0.018333333333333333,0
81.png,0.03120208333333333,0.3983333333333333,0.13166666666666665,0.205,4
82.png,0.0056166666666666665,0.17833333333333334,0.03166666666666667,0.02,4
83.png,0.05183541666666667,0.41333333333333333,0.07666666666666666,0.285,4
84.png,0.023977083333333333,0.175,0.055,0.105,4
85.png,0.06954791666666667,0.028333333333333332,0.02666666666666667,0.31666666666666665,4
86.png,0.009235416666666666,0.06166666666666667,0.043333333333333335,0.056666666666666664,4
87.png,0.0741875,0.0033333333333333335,0.0016666666666666668,0.6166666666666667,4
88.png,0.03424375,0.02,0.018333333333333333,0.26166666666666666,4
90.png,0.006808333333333333,0.25333333333333335,0.006666666666666667,0.018333333333333333,4
91.png,0.0058604166666666666,0.25666666666666665,0.01,0.011666666666666667,4
92.png,0.015927083333333335,0.215,0.14833333333333334,0.09,4
93.png,0.09817708333333333,0.10666666666666667,0.056666666666666664,0.8466666666666667,4
106.png,0.35335625,0.03333333333333333,0.03166666666666667,0.8083333333333333,2
109.png,0.3462625,0.04,0.03833333333333333,0.8283333333333334,2
111.png,0.2669708333333333,0.3,0.145,0.4583333333333333,2
112.png,0.19796666666666668,0.2966666666666667,0.17833333333333334,0.38166666666666665,2
113.png,0.19776458333333333,0.43,0.315,0.2783333333333333,2
114.png,0.24275,0.4033333333333333,0.29333333333333333,0.41333333333333333,2
115.png,0.25050625,0.4033333333333333,0.2783333333333333,0.43166666666666664,2
116.png,0.26501458333333333,0.4,0.25666666666666665,0.4633333333333333,2
117.png,0.256725,0.4066666666666667,0.2633333333333333,0.44666666666666666,2
118.png,0.25190625,0.28,0.17,0.5466666666666666,2
119.png,0.3149375,0.15333333333333332,0.15166666666666667,0.7433333333333333,2
121.png,0.29529375,0.35,0.22,0.5216666666666666,2
122.png,0.30498333333333333,0.58,0.4716666666666667,0.2733333333333333,2
123.png,0.2583479166666667,0.3,0.19166666666666668,0.535,2
124.png,0.3062270833333333,0.31333333333333335,0.17,0.57,2
125.png,0.3352875,0.16,0.15833333333333333,0.6516666666666666,2
126.png,0.23447291666666667,0.08666666666666667,0.085,0.7616666666666667,2
127.png,0.20678125,0.10666666666666667,0.105,0.81,2
151.png,0.12880625,0.5466666666666666,0.21,0.24333333333333335,1
153.png,0.07559583333333333,0.245,0.20666666666666667,0.4266666666666667,1
154.png,0.15725,0.6333333333333333,0.5883333333333334,0.10833333333333334,1
155.png,0.15724583333333333,0.6333333333333333,0.5916666666666667,0.105,1
157.png,0.16979583333333334,0.62,0.61,0.165,1
158.png,0.1411375,0.63,0.30333333333333334,0.15666666666666668,1
159.png,0.07012291666666666,0.21666666666666667,0.065,0.20166666666666666,1
160.png,0.14035625,0.5,0.15666666666666668,0.2633333333333333,1
161.png,0.13808541666666665,0.5,0.15666666666666668,0.265,1
162.png,0.12532291666666667,0.5566666666666666,0.23666666666666666,0.12,1
163.png,0.17240416666666666,0.6866666666666666,0.26,0.095,1
164.png,0.12009791666666667,0.44666666666666666,0.17333333333333334,0.285,1
165.png,0.10370416666666667,0.57,0.2966666666666667,0.10833333333333334,1
166.png,0.08935,0.44333333333333336,0.19666666666666666,0.16,1
167.png,0.08336666666666667,0.3,0.13166666666666665,0.245,1
