0.5771270833333333,0.4633333333333333,0.4166666666666667,0.3616666666666667
0.5476520833333334,0.3233333333333333,0.26,0.6733333333333333
0.6182083333333334,0.665,0.605,0.33166666666666667
0.40595416666666667,0.16833333333333333,0.115,0.8283333333333334
0.48892083333333336,0.295,0.25166666666666665,0.6883333333333334
0.49808541666666667,0.5666666666666667,0.52,0.37333333333333335
0.5743645833333333,0.43,0.35333333333333333,0.37833333333333335
0.42361666666666664,0.13333333333333333,0.12,0.6383333333333333
0.42316458333333334,0.37,0.3566666666666667,0.37666666666666665
0.46745,0.4533333333333333,0.43,0.33666666666666667
0.4381083333333333,0.16666666666666666,0.15333333333333332,0.655
0.44954375,0.20666666666666667,0.17166666666666666,0.5533333333333333
0.5190229166666667,0.39666666666666667,0.34,0.35833333333333334
0.5587791666666667,0.5033333333333333,0.44666666666666666,0.37333333333333335
0.49566875,0.21,0.17666666666666667,0.7483333333333333
0.58339375,0.57,0.5266666666666666,0.37833333333333335
0.5749104166666666,0.45666666666666667,0.41,0.36666666666666664
0.5496208333333333,0.49333333333333335,0.45666666666666667,0.3616666666666667
0.49900208333333335,0.2633333333333333,0.23333333333333334,0.6366666666666667
0.51456875,0.22,0.18666666666666668,0.7466666666666667
0.4288666666666667,0.18,0.15666666666666668,0.6816666666666666
0.47228333333333333,0.23,0.19333333333333333,0.6033333333333334
0.47109791666666667,0.3,0.26,0.44166666666666665
0.40428125,0.30333333333333334,0.26666666666666666,0.335
0.4255083333333333,0.41333333333333333,0.37666666666666665,0.305
0.017847916666666668,0.34833333333333333,0.016666666666666666,0.19333333333333333
0.00938125,0.30666666666666664,0.07,0.03166666666666667
0.00758125,0.30833333333333335,0.06833333333333333,0.021666666666666667
0.0012791666666666667,0.13333333333333333,0.0,0.008333333333333333
0.00388125,0.12333333333333334,0.016666666666666666,0.03166666666666667
0.0012583333333333333,0.15333333333333332,0.0,0.0016666666666666668
0.0013479166666666668,0.14166666666666666,0.0,0.0
0.004125,0.13333333333333333,0.03,0.021666666666666667
0.0039875,0.10666666666666667,0.006666666666666667,0.045
0.0039229166666666666,0.135,0.005,0.018333333333333333
0.0010208333333333332,0.02666666666666667,0.0,0.0
0.0012354166666666666,0.14666666666666667,0.006666666666666667,0.005
0.0020625,0.205,0.0016666666666666668,0.02666666666666667
0.0010208333333333332,0.22,0.0,0.0016666666666666668
0.0005979166666666666,0.21833333333333332,0.0,0.0
0.006402083333333333,0.03333333333333333,0.02666666666666667,0.03
0.007927083333333333,0.03333333333333333,0.023333333333333334,0.03166666666666667
0.0025458333333333335,0.008333333333333333,0.006666666666666667,0.035
0.00034375,0.006666666666666667,0.0,0.0
0.003439583333333333,0.18,0.02666666666666667,0.015
0.002875,0.13333333333333333,0.0,0.03833333333333333
0.0023833333333333332,0.17833333333333334,0.025,0.013333333333333334
0.016966666666666668,0.385,0.041666666666666664,0.06666666666666667
0.006335416666666666,0.17666666666666667,0.02,0.018333333333333333
0.00546875,0.21833333333333332,0.03166666666666667,0.05333333333333334
0.00027291666666666664,0.015,0.0,0.0
0.0016395833333333334,0.20666666666666667,0.0,0.005
0.0022041666666666668,0.215,0.023333333333333334,0.01
0.00280625,0.26166666666666666,0.011666666666666667,0.005
0.0022708333333333335,0.25166666666666665,0.0016666666666666668,0.013333333333333334
0.006422916666666667,0.21333333333333335,0.02,0.07166666666666667
0.004670833333333333,0.225,0.021666666666666667,0.01
